CVE-2006-3969++ibm++nvd-3069	using the mosconfig_absolute_path parameter to specify a malicious file from a remote system	a url in the mosconfig_absolute_path parameter	1
CVE-2012-3355++ibm++openwall-1348	creating a symbolic link from a temporary file to various files on the system	loading the html template files	0
CVE-2009-0386++openwall++nvd-2259	a malformed quicktime media .mov file	crafted composition time to sample (ctts ) atom data in a malformed quicktime media	0
CVE-2016-8752++ibm++nvd-638	pointing to uris like /js and /img	pointing to uris like /js and /img	1
CVE-2008-1483++ibm++openwall-731	"""obtain the mit-magic-cookie and hijack other user's sessions"""	causing ssh to set display to :10	0
CVE-2016-2178++openwall++nvd-1143	follows a non-constant	a timing side-channel attack	0
CVE-2007-2820++ibm++nvd-2035	persuading a victim to visit a specially-crafted web page	(4 ) swat_initex3	0
CVE-2014-2531++exploitdb++nvd-119	concatenating strings from the application with user input	(2 ) siteworx	0
CVE-2005-1752++ibm++nvd-663	send a specially-crafted url request to the filename parameter in the viewfile.php script to execute arbitrary commands with privileges of the web server	shell metacharacters in the file_name parameter	0
CVE-2010-3447++ibm++nvd-2217	"""using the file parameter in a specially-crafted url to execute script in a victim's web browser within the security context of the hosting web site"""	the file parameter in a view_file action	0
CVE-2014-2364++ibm++nvd-179	sending an overly long string to multiple parameters	(2 ) setparameter	0
CVE-2015-3110++ibm++exploitdb-192	persuading a victim to open a specially-crafted file	edit and compose raster images	1
CVE-2015-6250++openwall++nvd-761	properties of the captcha	running the same code on the client-side	0
CVE-2011-3483++exploitdb++nvd-972	malformed packet trace file	a malformed capture file that leads to an invalid root tvbuff	0
CVE-2014-2364++exploitdb++nvd-2452	user controlled data through the getcolor function	(2 ) setparameter	0
CVE-2014-6269++ibm++nvd-764	sending multiple gigs a remote attacker could overflow a buffer and execute arbitrary code on the system or cause the application to crash .	a large stream of data	0
CVE-2009-3626++ibm++nvd-2327	sending specially-crafted strings containing utf-8 characters within regular expressions	a utf-8 character with a large	1
CVE-2011-1011++ibm++nvd-418	creating a symbolic link from a temporary file to various files on the system	as demonstrated	0
CVE-2014-9119++ibm++openwall-3109	"send a specially-crafted url request to the download.php script containing \\""dot dot\\"" sequences (/../)"	a specially crafted request	1
CVE-2019-16275++ibm++nvd-1428	sending a specially-crafted 802.11 frame	pmf (aka management frame protection). the attacker must send a crafted 802.11 frame from a location that is within the 802.11 communications range	0
CVE-2009-0753++openwall++nvd-2359	using crafted requests to the http console	"a leading ""//"" (double slash ) in the filename"	0
CVE-2008-1080++ibm++openwall-3120	persuading a victim to visit a malicious web page and type target filename characters	images that contain custom comments	0
CVE-2018-1000088++ibm++nvd-2092	"""using oauth client's name to inject malicious script into a web page"""	the victim must be tricked to click an opaque link to the web view that runs the xss payload . a malicious version virtually indistinguishable from a normal link.. this vulnerability appears to have been fixed in 4.2.6	0
CVE-2016-6161++openwall++nvd-124	malformed input with gd2togif	a crafted image	0
CVE-2000-0329++exploitdb++nvd-1055	send it to the target client	"aka the ""active setup control "" vulnerability"	0
CVE-2007-6515++ibm++nvd-60	sending a specially-crafted http request	code separator characters in the query string	1
CVE-2017-6355++ibm++nvd-2344	using specially-crafted pkt_length and offlen values	which trigger an out-of-bounds access	1
CVE-2014-9258++ibm++nvd-3293	send specially-crafted sql statements to the getdropdownvalue.php script using the condition parameter	the condition parameter	1
CVE-2009-0386++openwall++nvd-2261	a crafted quicktime media file	crafted composition time to sample (ctts ) atom data in a malformed quicktime media	0
CVE-2015-5285++exploitdb++openwall-1646	"""the get 'came_from ' parameter in the login instance"""	a malicious request	0
CVE-2012-5002++exploitdb++nvd-2703	user command	a long user ftp command	1
CVE-2014-2364++ibm++nvd-185	sending an overly long string to multiple parameters	(8 ) getcolor	0
CVE-1999-1113++ibm++nvd-125	connecting to tcp port 106 and issuing a user command followed by a string containing 1000 bytes or more	a long user command to port 106	1
CVE-2008-5713++ibm++openwall-270	sending continuous udp packets	sending a large amount of network traffic	1
CVE-2016-6350++openwall++nvd-1779	sysctl on openbsd	a sysctl call with a path starting with 10	1
CVE-2009-0386++openwall++nvd-2260	crafted sync sample (aka stss ) atom data in a malformed quicktime media .mov file	crafted composition time to sample (ctts ) atom data in a malformed quicktime media	1
CVE-2010-1635++ibm++openwall-2955	sending a specially-crafted session setup andx packet	"""sending a specific 'sessions setup andx ' query"""	1
CVE-2003-0763++ibm++nvd-1853	create a malicious url link to a script containing embedded script in the ?page variable	as demonstrated using the page parameter	0
CVE-2011-1169++ibm++openwall-2477	a memory corruption error in the audioscience hpi driver (hpioctl.c). by sending a specially-crafted request	using the appropriate hardware or finding a new way to force it to be loaded in violation of security policy	0
CVE-2015-2562++ibm++nvd-2023	sort_order and filter_manufacturer_ids parameter	(2 ) sort_order	0
CVE-2005-3330++exploitdb++nvd-391	passing this uri to a script that uses a vulnerable version of snoopy	shell metacharacters in an https url to an ssl protected web page	1
CVE-2008-7075++ibm++nvd-1258	send specially-crafted sql statements to multiple scripts	(3 ) article.comments.php	0
CVE-2014-0172++openwall++nvd-1403	malformed compressed debug sections	which triggers a heap-based buffer overflow	0
CVE-2008-2750++ibm++openwall-2719	sending a specially crafted ppp over l2tp packet	a crafted pppol2tp packet	1
CVE-2008-1083++ibm++nvd-1472	persuading a victim to open a specially-crafted emf or wmf file	an emf or wmf image file with a malformed header that triggers an integer overflow	0
CVE-2017-6355++ibm++nvd-2343	using specially-crafted pkt_length and offlen values	crafted pkt_length and offlen values	1
CVE-2011-1496++ibm++nvd-1300	gain elevated privileges	gain utmp group privileges	1
CVE-2016-6350++openwall++nvd-1777	using the sysctl call	a sysctl call with a path starting with 10	1
CVE-2011-3354++ibm++openwall-1203	sending multiple client-to-client protocol (ctcp ) messages	sending specially crafted ctcp requests	1
CVE-2014-5270++ibm++openwall-536	a side-channel attack on elgamal sub-keys	without a large overhead	1
CVE-2015-5285++exploitdb++openwall-386	"""the get 'came_from ' parameter in the login instance"""	inject arbitrary headers into the server response for certain urls	0
CVE-2018-9137++ibm++exploitdb-2356	sending a specially-crafted request	a value that is mishandled in a csv export	0
CVE-2017-15986++ibm++exploitdb-492	"""send specially-crafted sql statements using the 'username ' parameter"""	inject sql commands	0
CVE-2014-4717++ibm++nvd-425	persuading an authenticated user to visit a malicious web site	and unspecified vectors related to (2 ) pages	0
CVE-2008-0853++ibm++nvd-41	send specially-crafted sql statements to the index.php script using the id parameter	the id parameter to index.php	1
CVE-2015-8960++ibm++openwall-269	using man-in-the-middle techniques	engaging in the exact same computation	0
CVE-2005-1070++exploitdb++nvd-2000	"""pass sql statements to the underlying database through the 'st ' parameter"""	the st parameter	0
CVE-2013-4200++ibm++openwall-821	"""possibly retrieve the user's session cookie"""	issuing a specially-crafted request	0
CVE-2011-3596++ibm++nvd-126	sending a specially crafted http post / put request	specially-crafted http post / put request	1
CVE-2004-1973++exploitdb++nvd-3309	a malformed http get request	which consumes resources when digi converts the slashes to \\ (backslash ) characters	0
CVE-2012-2573++exploitdb++nvd-1973	send an email to the victim with the payload in the email body	"or (7 ) a data : url in the content attribute of an http-equiv=""refresh "" meta element"	0
CVE-2014-2364++ibm++nvd-183	sending an overly long string to multiple parameters	(6 ) alarmimage	0
CVE-2005-3388++ibm++nvd-666	create a malicious url containing a specially-crafted stack array assignment to the phpinfo() function containing malicious script which	"a crafted url with a ""stacked array assignment."""	0
CVE-2014-2364++ibm++nvd-178	sending an overly long string to multiple parameters	a long string in the (1 ) projectname	0
CVE-2008-3432++openwall++nvd-2503	copying files	shell metacharacters in filenames	0
CVE-2001-0205++ibm++nvd-772	"request a url containing modified \\""dot dot\\"" sequences"	a modified	0
CVE-2016-4439++openwall++nvd-986	uses 16-byte fifo buffer	unspecified vectors	0
CVE-2010-4646++ibm++nvd-1235	"""a specially-crafted background attribute within a cell in a table element to execute script in a victim's web browser within the security context of the hosting web site"""	related to improper use of the htmlawed filter	1
CVE-2017-14496++ibm++nvd-512	sending a specially-crafted dns request	a crafted dns request	1
CVE-2009-0487++openwall++nvd-1911	a crafted forum post	a crafted forum post	1
CVE-2015-6127++ibm++exploitdb-2124	persuading a victim to open a specially-crafted file	a specially crafted mcl file	0
CVE-2006-6173++exploitdb++nvd-175	specially crafted arguments to a system call	(1 ) a small range count	0
CVE-2008-4194++ibm++openwall-1091	sending an overly long dns reply containing multiple entries in the answer field	a long dns reply with many entries in the answer section	0
CVE-2013-2852++ibm++nvd-38	sending a specially-crafted request containing format string specifiers	leading to improper construction of an error message	0
CVE-2007-6458++ibm++nvd-3263	send specially-crafted sql statements to the mainfile.php file	a base64-encoded value of the admin parameter to shop/admin.php	1
CVE-2014-7841++ibm++openwall-1587	sending a specially-crafted sctp packet	sending a maliciously prepared sctp packet	1
CVE-2008-3971++openwall++nvd-1892	a crafted manpage in    gmanedit	which is not properly handled during utf8 conversion	0
CVE-2016-6835++ibm++openwall-2801	leveraging failure to check ip header length	reading further packet data	0
CVE-2000-0329++exploitdb++nvd-1052	attach the asdf.jpg file	an attachment and an embedded script in an html mail	0
CVE-2016-6350++openwall++nvd-1775	manage to map a page at address zero	a sysctl call with a path starting with 10	1
CVE-2013-5961++ibm++nvd-280	sending a specially-crafted http request	a direct request to the file in lazy-seo/.	0
CVE-2014-2364++exploitdb++nvd-2455	user controlled data through the getcolor function	(5 ) setcolor	0
CVE-2001-0205++ibm++nvd-771	"request a url containing modified \\""dot dot\\"" sequences"	"inserting ""..."" into the requested pathname"	0
CVE-2014-4717++ibm++nvd-426	persuading an authenticated user to visit a malicious web site	(3 ) posts	0
CVE-2018-11793++ibm++openwall-1865	using specially-crafted json structures	a malicious actor	0
CVE-2020-10648++ibm++openwall-3318	persuading a victim to open a specially-crafted fit image	verify integrity and authenticity of the loaded images	1
CVE-2015-6104++ibm++nvd-2730	persuading a victim to open specially-crafted content	a crafted embedded font	1
CVE-2016-10109++openwall++nvd-1513	a malicious client	"a command that uses ""cardslist "" after the handle has been released through the scardreleasecontext function"	0
CVE-2015-8079++ibm++openwall-1223	the disclosure of urls visited during private browsing mode in in webpageicons.db	records visited urls in private browsing	0
CVE-2017-9417++ibm++nvd-975	using unknown attack vectors	"aka the ""broadpwn "" issue"	0
CVE-2006-0715++ibm++exploitdb-147	"""steal the victim's cookie-based authentication credentials"""	control how the site is rendered to the user	0
CVE-2005-3507++ibm++nvd-2433	send a specially-crafted url	"""../"" sequences in the template parameter to (1 ) show_archives.php and (2 ) show_news.php ."	0
CVE-2006-5276++exploitdb++nvd-2330	sending malformed smb packet	crafted smb traffic	1
CVE-2016-10207++ibm++nvd-156	terminating a tls handshake	terminating a tls handshake early	1
CVE-2013-1752++ibm++openwall-681	an unlimited readline() function call	no fix had been released	0
CVE-2012-2020++ibm++nvd-248	sending specially-crafted packet	aka zdi-can-1326	0
CVE-2017-8926++ibm++nvd-2507	persuading a victim to open a specially-crafted tif file	a crafted	0
CVE-2015-1416++ibm++nvd-702	using a specially-crafted patch file	a crafted patch file	0
CVE-2011-2702++openwall++nvd-1671	a denial of service	execute arbitrary code	0
CVE-2011-3378++ibm++nvd-5	persuading a victim to check signatures of a specially crafted rpm package	an rpm package with crafted headers and offsets that are not properly handled when a package is queried or installed	0
CVE-2012-2573++exploitdb++nvd-1985	crating a new contact	(5 ) a crafted src attribute of an iframe element	0
CVE-2008-5517++openwall++nvd-1772	using quote_command()	shell metacharacters related to (1 ) git_snapshot and (2 ) git_object	0
CVE-2011-1657++openwall++nvd-2026	crashes on invalid flags	as demonstrated by (a ) glob_altdirfunc and (b ) glob_append	0
CVE-2001-1178++ibm++exploitdb-1188	inserting 7 kb of characters into the manpath environment variable	inserting 70000 characters into the manpath variable	1
CVE-2013-2108++ibm++exploitdb-2264	web cache poisoning	perform certain unauthorized actions in the context of the affected application	0
CVE-2005-3518++ibm++nvd-1037	send a specially-crafted search request containing a sql statement to the search.php script using the old_searches parameter	the old_searches parameter	0
CVE-2009-3626++ibm++nvd-2328	sending specially-crafted strings containing utf-8 characters within regular expressions	invalid codepoint	1
CVE-2014-2364++exploitdb++nvd-2461	user controlled data through the getcolor function	or (11 ) ipaddress parameter to an activex control in (a ) webvact.ocx	0
CVE-2013-1860++ibm++nvd-1488	using unknown attack vectors	a crafted cdc-wdm usb device	0
CVE-2015-1328++ibm++openwall-1097	incorrect permission checks when creating new files in the upper filesystem directory by the overlayfs filesystem	creating a 1:1 copy of a root-owned file	0
CVE-2017-17095++ibm++exploitdb-522	persuading a victim to open a specially-crafted file	imagewidth and imagelength of the input tiff file	0
CVE-2011-4357++openwall++nvd-566	a specially-crafted input	format string specifiers that are not properly handled when creating cgi error messages using the cgi_error api function	0
CVE-2009-4222++ibm++nvd-2442	sending a direct request	a direct request	1
CVE-2004-2120++ibm++nvd-3131	send multiple http get requests for a file that exists on the server	multiple incomplete get requests without the http version	1
CVE-2017-7585++ibm++nvd-2894	persuading a victim to open a specially-crafted flac file	a specially crafted flac file	1
CVE-2014-0172++openwall++nvd-1402	malformed compressed debug sections	a malformed compressed debug section in an elf file	1
CVE-2007-1842++ibm++nvd-1219	send a specially-crafted url request to the login.php script using the table parameter to specify a malicious file from the local system	a .. (dot dot ) in the table parameter	0
CVE-2011-3619++openwall++nvd-3160	doing an invalid formatted write to the process	does not properly handle invalid parameters	0
CVE-2004-2617++ibm++exploitdb-2786	"send a specially-crafted http request to the server containing \\""dot dot\\"" (/../) sequences to traverse directories and view any file on the web server"	request files outside of the web-server root directory	0
CVE-2007-6581++ibm++nvd-2270	send a specially-crafted url request to multiple scripts using the global_lang parameter to specify a malicious file from the local system	(2 ) header_blog.php	0
CVE-2017-12923++ibm++openwall-79	persuading a victim to open a specially-crafted file	a read memory access	0
CVE-2004-0445++ibm++nvd-2861	sending a specially-crafted dns response packet from udp port 53 that contains a compressed name pointer	a dns response with a compressed name pointer that points to itself	1
CVE-2009-3223++exploitdb++nvd-1957	create an advertiser account to the site	the id parameter	0
CVE-2017-15367++exploitdb++nvd-95	depending on configuration	access the bacula database and	1
CVE-2008-2520++ibm++nvd-284	send a specially-crafted url request to the function.captcha.php	different vectors than cve-2006-4423	0
CVE-2010-4524++openwall++nvd-3202	a specially-crafted email    message	as demonstrated by <scr<body>ipt > and </scr<body>ipt > sequences	0
CVE-2005-3811++ibm++nvd-760	send a specially-crafted request to the admin/main.php script using the sid parameter to overwrite arbitrary files with session information using directory traversal attacks	the sid parameter	0
CVE-2013-4160++ibm++nvd-1358	persuading a victim to open a specially-crafted image file	vectors related to (1 ) cmsstagealloclabv2tov4curves	0
CVE-2004-1620++ibm++nvd-2232	send a specially-crafted request to cause the server to return a split response	or (3 ) the http referer field in comment.php	0
CVE-2011-0640++openwall++nvd-49	malicious usb devices	as demonstrated by keyboard and mouse data sent by malware on a smartphone that the user connected to the computer	1
CVE-2009-1759++ibm++exploitdb-1537	persuading a victim to open a specially-crafted torrent file	change the addr to hit the nop sled	0
CVE-2015-5243++ibm++openwall-2189	sending a specially-crafted request	a simple whois server implementation	0
CVE-2016-4439++openwall++nvd-985	"""writing to 's->cmdbuf'"""	unspecified vectors	0
CVE-2015-4153++ibm++exploitdb-2041	send a specially-crafted url request to the load_template module using the template parameter to specify a malicious file from the local system	exploiting the wp_ajax_nopriv_load_template action	0
CVE-2011-1087++ibm++openwall-455	persuading a victim to open a specially-crafted .mp3 file and then creating a bookmark for the affected file	creating a bookmark from the malicious media file playing	0
CVE-2019-0192++ibm++openwall-2998	sending a specially-crafted request	jmx.serviceurl	0
CVE-2007-6038++ibm++nvd-1681	specify a malicious file from a remote system	a url in the mosconfig_absolute_path parameter	0
CVE-2000-0329++exploitdb++nvd-1065	build the cab file	"aka the ""active setup control "" vulnerability"	0
CVE-2014-7841++ibm++openwall-1589	sending a specially-crafted sctp packet	malformed	1
CVE-2016-4485++ibm++nvd-2939	an attacker could exploit this vulnerability to obtain sensitive information .	reading a message	0
CVE-2008-3432++ibm++nvd-104	persuading a victim to open a specially-crafted file or directory with a malformed name	shell metacharacters in filenames	0
CVE-2015-8104++openwall++nvd-3045	triggering an infinite	triggering many #db (aka debug ) exceptions	1
CVE-2010-2752++ibm++nvd-1840	persuading a victim to visit a specially-crafted web site	related to references to external font resources and an inconsistency between 16-bit and 32-bit integers	0
CVE-2015-4171++openwall++nvd-2897	"using username ""alice "" and a password"	using a valid certificate and then reading the responses	1
CVE-2009-0753++exploitdb++openwall-2185	supplying a special-crafted request	using crafted requests to the http console	0
CVE-2009-1194++openwall++nvd-3271	creating an overly large document.location value but only results in a process-terminating	a long glyph string that triggers a heap-based buffer overflow	0
CVE-2016-5108++openwall++nvd-2237	processing quicktime ima files	a crafted quicktime ima file	1
CVE-2010-3088++openwall++nvd-643	sending a prepared message	shell metacharacters in a message	0
CVE-2010-5325++ibm++nvd-3057	sending an overly long argument	a long job title	0
CVE-2012-2573++exploitdb++nvd-1968	send an email to the victim with the payload in the email body	(2 ) a crafted cascading style sheets (css ) expression property	0
CVE-2012-2573++exploitdb++nvd-1972	send an email to the victim with the payload in the email body	"(6 ) a crafted content attribute of an http-equiv=""refresh "" meta element"	0
CVE-2012-0845++ibm++openwall-3008	sending a specially-crafted http post request	malformed xml-rpc /	0
CVE-2017-12923++openwall++nvd-3282	manipulating flashpix images	a crafted fpx image	0
CVE-2011-0640++ibm++nvd-964	persuading a victim to connect a malicious usb device	crafted usb data	0
CVE-2003-1604++ibm++nvd-1012	sending packets to an interface that has a 0.0.0.0 ip address	sending packets to an interface that has a 0.0.0.0 ip address	1
CVE-2015-8540++ibm++nvd-258	sending an overly long argument	which triggers an out-of-bounds read	0
CVE-2018-18557++ibm++exploitdb-1072	persuading a victim to open a specially-crafted file	write a pretty arbitrary amount of data of his choosing into this buffer	0
CVE-2017-9417++ibm++exploitdb-2967	using unknown attack vectors	"""write to the device's main cpu kernel"""	0
CVE-2009-0447++ibm++nvd-2044	send specially-crafted sql statements to the default.asp script using the uri or user or pass parameter	(1 ) the user parameter (aka username field ) or (2 ) the pass parameter (aka pass field ) to (a ) admin/admin.asp or (b ) the default uri under admin/. note : some of these details are obtained from third party information	0
CVE-2013-2852++ibm++nvd-37	sending a specially-crafted request containing format string specifiers	leveraging root access and including format string specifiers in an fwpostfix modprobe parameter	0
CVE-2008-5286++ibm++nvd-314	a png image containing a large height value	which bypasses a validation check and triggers a buffer overflow	1
CVE-2013-2730++ibm++nvd-1859	persuading a victim to visit a specially-crafted web site	a different vulnerability than cve-2013-2733	0
CVE-2016-5418++openwall++nvd-950	using 900k*4 compression * to bump up the tv[1-3 ] page count	a crafted archive file	0
CVE-2014-7841++ibm++openwall-1588	sending a specially-crafted sctp packet	malformed packet	1
CVE-2014-8177++ibm++openwall-3198	the failure to enforce metadata constraints	adding metadata in several separate calls	0
CVE-2007-5996++ibm++nvd-407	send specially-crafted sql statements to the searchresult.php script using the sbcat_id parameter	a related issue to cve-2007-5449	1
CVE-2000-0329++exploitdb++nvd-1054	send it to the target client	an attachment and an embedded script in an html mail	0
CVE-2004-1620++ibm++nvd-2231	send a specially-crafted request to cause the server to return a split response	the url parameter in (1 ) index.php and (2 ) exit.php	0
CVE-2012-2127++ibm++openwall-2760	making many connections to a daemon that uses pid namespaces to isolate clients	a namespace enabled vsftpd remotely	1
CVE-2010-2959++ibm++exploitdb-2736	sending specially-crafted can traffic	setting up a truncated memory mapping as the source for the memcpy_fromiovec operation	0
CVE-2011-0640++openwall++nvd-51	an end-user-consumable kernel update	as demonstrated by keyboard and mouse data sent by malware on a smartphone that the user connected to the computer	1
CVE-2010-4524++openwall++nvd-3201	a specially-crafted email    message	a malformed start tag and end tag for a script element	0
CVE-2017-12923++openwall++nvd-3281	a read memory access	a crafted fpx image	0
CVE-2009-3890++ibm++nvd-2157	posting an attachment with a multiple-extension filename	a direct request to a wp-content/uploads / pathname	0
CVE-2011-4925++openwall++nvd-1843	using munge	unspecified vectors	0
CVE-2013-4579++exploitdb++nvd-3101	flip the bit at current position	sending a series of packets to mac addresses with certain bit manipulations	0
CVE-2004-2617++ibm++exploitdb-1386	"send a specially-crafted http request to the server containing \\""dot dot\\"" (/../) sequences to traverse directories and view any file on the web server"	request files outside of the web-server root directory	1
CVE-2017-15924++ibm++nvd-505	sending a specially-crafted request	shell metacharacters in a json configuration request received via 127.0.0.1 udp traffic	0
CVE-2007-2820++ibm++nvd-2032	persuading a victim to visit a specially-crafted web page	long arguments to the (1 ) swat_init	0
CVE-2011-3354++openwall++nvd-1835	sending specially crafted ctcp requests	a crafted client-to-client protocol (ctcp ) request	1
CVE-2016-7185++exploitdb++nvd-3225	removing the letter from our current user dos devices directory	a crafted application	0
CVE-2010-1173++openwall++nvd-594	malformatted init package	an sctpchunkinit packet containing multiple invalid parameters that require a large amount of error data	0
CVE-2015-8104++openwall++nvd-3044	"triggering an infinite stream of ""debug check "" (#db ) exceptions"	related to svm.c	1
CVE-2008-4667++ibm++nvd-2560	send a specially-crafted url request to the rss.php script using the rss parameter to specify a malicious file from the local system	a .. (dot dot ) in the rss parameter .	1
CVE-2014-2531++exploitdb++nvd-120	concatenating strings from the application with user input	or (3 ) resellers interface	0
CVE-2011-0708++openwall++nvd-1199	work with image metadata within their php code	an image with a crafted image file directory (ifd ) that triggers a buffer over-read	0
CVE-2016-6185++ibm++nvd-1961	sending specially crafted data to the xsloader component	a trojan horse library under the current working directory	0
CVE-2017-5970++openwall++nvd-1700	sending bad ip options on a socket	(1 ) an application that makes crafted system calls or possibly (2 ) ipv4 traffic with invalid ip options	0
CVE-2013-4837++exploitdb++nvd-2053	autodeploy on the webapps directory	unknown vectors	0
CVE-2009-1210++ibm++openwall-922	sending specially-crafted packets captured off the wire containing malicious format string specifiers in the station name	a pn-dcp packet with format string specifiers in the station name	0
CVE-2017-15367++exploitdb++nvd-93	access the bacula database and	depending on configuration	1
CVE-2013-2730++ibm++nvd-1858	persuading a victim to visit a specially-crafted web site	unspecified vectors	0
CVE-2000-1054++ibm++exploitdb-609	sending an oversized packet to tcp port 2002	an oversized packet	1
CVE-2014-2364++exploitdb++nvd-2462	user controlled data through the getcolor function	(b ) dvs.ocx	0
CVE-2006-0214++ibm++nvd-1145	send a specially-crafted url request to the visitorupload.php script that specifies a malicious file on a local or remote system using the db_id parameter	the db_id parameter to visitorupload.php	0
CVE-2014-9099++ibm++nvd-2559	persuading an authenticated user to visit a malicious web site	a request to the whydowork_adsense page in wp-admin/options-general.php	1
CVE-2007-6581++ibm++nvd-2273	send a specially-crafted url request to multiple scripts using the global_lang parameter to specify a malicious file from the local system	or (6 ) admin_header_group.php in admin/.	0
CVE-2017-12924++openwall++nvd-1585	manipulating flashpix images	a crafted fpx image	1
CVE-2017-17576++ibm++exploitdb-2095	send specially-crafted sql statements to the browse-category.php	inject sql commands	0
CVE-2008-1483++openwall++nvd-1997	causing ssh to set display to :10	as demonstrated	1
CVE-2016-8680++ibm++nvd-1302	calling the dwarfdump command on a specially-crafted file	calling the dwarfdump command on a crafted file	1
CVE-2011-1930++openwall++nvd-1727	checking ipconfig backlog patches	send a specially crafted dhcp reply	0
CVE-2018-8947++ibm++nvd-2164	sending a specially-crafted request	a dl request	0
CVE-2013-4837++exploitdb++nvd-2509	upload arbitrary files	execute arbitrary code	0
CVE-2011-4357++openwall++nvd-878	a specially-crafted input	format string specifiers that are not properly handled when creating cgi error messages using the cgi_error api function	0
CVE-2009-0386++ibm++nvd-1314	persuading a victim to open a specially-crafted quicktime media file	crafted composition time to sample (ctts ) atom data in a malformed quicktime media	0
CVE-2013-4200++ibm++openwall-818	"""possibly retrieve the user's session cookie"""	a specially-crafted url	0
CVE-2008-7075++ibm++nvd-1260	send specially-crafted sql statements to multiple scripts	or (5 ) article.download.php ; and (6 ) the path_info to article.download.php	0
CVE-2010-1601++ibm++nvd-983	send a specially-crafted url request to the index.php script using the view parameter to specify a malicious file from the local system	a .. (dot dot ) in the view parameter to index.php .	0
CVE-2006-3931++ibm++exploitdb-2040	attempting to record a midi file with an overly long filename	using it in a finite-sized buffer	0
CVE-2018-18557++ibm++exploitdb-1073	persuading a victim to open a specially-crafted file	perform an allocation of a size of his choosing	0
CVE-2011-1071++ibm++nvd-1252	persuading the application into using the function	a long utf8 string that is used in an fnmatch call	0
CVE-2001-0552++ibm++exploitdb-1309	send a specially-crafted trap	execute commands on a managed system with the privileges of the ovactiond process	0
CVE-2020-12695++ibm++openwall-2544	the failure to forbid the acceptance of a subscription request with a delivery url on a different network segment	removing the upnp_iface parameter	0
CVE-2018-11714++ibm++nvd-618	sending a specially-crafted request	improper session handling on the /cgi / folder or a /cgi file	0
CVE-2011-0640++openwall++nvd-52	connect an object of their choice to a usb port	crafted usb data	1
CVE-2008-2520++ibm++nvd-282	send a specially-crafted url request to the function.captcha.php	a url in the (1 ) globals[_bigace][dir][addon ] parameter to (a ) addon/smarty/plugins/function.captcha.php and (b ) system/classes/sql/adodbconnection.php ; and the (2 ) globals[_bigace][dir][admin ] parameter to (c ) item_information.php and (d ) jstree.php in system/application/util/	0
CVE-2015-8079++ibm++openwall-1224	the disclosure of urls visited during private browsing mode in in webpageicons.db	using private browsing mode	0
CVE-2006-0214++ibm++nvd-150	send a specially-crafted url request to the visitorupload.php script that specifies a malicious file on a local or remote system using the db_id parameter	the db_id parameter to visitorupload.php	1
CVE-2016-7162++ibm++nvd-2352	creating a symbolic link from a temporary file to various files on the system	a symlink attack on a folder in an archive	1
CVE-2015-1463++ibm++nvd-1672	using specially-crafted petite packer files	a crafted petite packer file	1
CVE-2012-5329++ibm++nvd-1276	sending a specially-crafted appe	a long string in an appe command	0
CVE-2008-2245++ibm++nvd-115	persuading a victim to open a specially-crafted image file	a crafted image file	1
CVE-2014-5368++ibm++nvd-2800	"send a specially-crafted url request to the wp-source-control/downloadfiles/download.php script containing \\""dot dot\\"" sequences (/../) in the path parameter to view arbitrary files on the system"	a .. (dot dot ) in the path parameter .	1
CVE-2007-2192++ibm++nvd-114	creating a specially-crafted tif file	a crafted	1
CVE-2018-13417++exploitdb++nvd-209	hosting a specially crafted xml file at that location	access arbitrary files from the filesystem with the same permission as the user account running vuze	0
CVE-2005-0944++ibm++nvd-2214	sending a specially-crafted .mdb database file	a crafted mdb file	1
CVE-2009-1573++openwall++nvd-3239	the commandline	listing the process and its arguments	1
CVE-2011-0640++openwall++nvd-48	malicious usb devices	crafted usb data	1
CVE-2007-6746++ibm++openwall-1423	persuading a victim to visit a web site containing a specially-crafted certificate	not check ssl certificates	0
CVE-2017-7411++ibm++openwall-740	using specially-crafted serialized objects	using the unserialize() function with a value	1
CVE-2018-5391++ibm++nvd-875	sending specially crafted ip fragments with random offsets	sending specially crafted ip fragments	0
CVE-2014-8681++ibm++exploitdb-2547	send specially-crafted sql statements to the issue.go script using the labels parameter	extract data with a binary search	0
CVE-2010-4262++ibm++openwall-1243	persuading a victim to open a specially-crafted .fig file with color definition	processing fig	0
CVE-2017-17620++exploitdb++nvd-2920	inject sql commands	the /lawyer-list city parameter	0
CVE-2012-2573++exploitdb++nvd-1967	send an email to the victim with the payload in the email body	an e-mail message body with (1 ) a script element	0
CVE-2017-16642++ibm++nvd-1449	sending a specially-crafted request	attackers able to supply date strings to leak information from the interpreter	0
CVE-2007-2820++ibm++nvd-2036	persuading a victim to visit a specially-crafted web page	and (5 ) swat_login functions	0
CVE-2009-1758++openwall++nvd-2600	"triggering a segmentation fault in ""certain address ranges"	"triggering a segmentation fault in ""certain address ranges."""	1
CVE-2009-1943++ibm++nvd-1659	sending an overly long request to udp port 62514	a long request to udp port 62514	1
CVE-2017-12920++ibm++openwall-1453	persuading a victim to open a specially-crafted file	a read memory access	0
CVE-2000-0329++exploitdb++nvd-1061	process the unsigned cab file	"aka the ""active setup control "" vulnerability"	0
CVE-2010-4111++ibm++nvd-2705	"""a specially-crafted url to execute script in a victim's web browser within the security context of the hosting web site"""	unspecified vectors	0
