CVE-2013-4200++exploitdb++openwall-1157	hijack user sessions and gain unauthorized access to the affected application	modify or delete portraits	0
CVE-2015-6526++openwall++nvd-802	denial of service	denial of service	1
CVE-2008-0944++exploitdb++nvd-790	overwrite arbitrary files	denial of service	0
CVE-2014-3879++openwall++nvd-2635	execute the following commands as root	bypass authentication	0
CVE-2007-1499++ibm++nvd-1399	spoof web content	conduct phishing attacks and possibly execute arbitrary code	0
CVE-2017-1002151++openwall++nvd-281	access all repositories	loss of confidentially	1
CVE-2016-6351++ibm++nvd-2902	denial of service	cause a denial of service (out-of-bounds write and qemu process crash ) or execute arbitrary code on the qemu host	0
CVE-2015-3254++ibm++nvd-1140	denial of service	denial of service	1
CVE-2009-4140++nvd++exploitdb-65	file upload	remode code injection	0
CVE-2011-2187++ibm++openwall-2853	denial of service	access resources	0
CVE-2003-0293++ibm++nvd-290	sending the packets or the system is restarted	denial of service	1
CVE-2000-0119++exploitdb++nvd-2693	the gui but not purged from the recycle bin	which allows attackers to store malicious code without detection	0
CVE-2017-5932++openwall++nvd-478	execute arbitrary code	gain privileges	0
CVE-2014-9939++ibm++openwall-3036	the application to crash	crash it	1
CVE-2006-6083++ibm++nvd-1591	add	execute arbitrary sql commands	1
CVE-2003-0854++exploitdb++nvd-3328	denial of service	consume a large amount of memory	0
CVE-2011-3354++openwall++nvd-153	a denial of service condition	denial of service	1
CVE-2007-3896++exploitdb++nvd-3312	execute arbitrary commands in the context of users that follow malicious uris	execute arbitrary programs	0
CVE-2016-0751++ibm++nvd-1470	denial of service	denial of service	1
CVE-2012-1112++openwall++nvd-1011	include a file from the targeted host that contains arbitrary commands or code that will be executed	include and execute arbitrary local files	1
CVE-2010-4165++ibm++exploitdb-1605	denial of service	denial of service	1
CVE-2008-5654++ibm++nvd-3205	view	execute arbitrary sql commands	1
CVE-2017-9374++openwall++nvd-3050	a memory leakage issue	denial of service	0
CVE-2011-1147++ibm++nvd-2094	denial of service	cause a denial of service (crash ) and possibly execute arbitrary code	0
CVE-2006-6083++ibm++nvd-1590	view	execute arbitrary sql commands	1
CVE-2018-5407++ibm++exploitdb-1809	"""run a malicious process next to legitimate processes using the architecture聮s parallel thread running capabilities to leak encrypted data from the cpu's internal processes.\\r\\n\\r\\nnote : this vulnerability is known as portsmash"""	check the port defines in `spy.h`.	0
CVE-2010-1085++openwall++nvd-2254	crash the kernel	denial of service	1
CVE-2013-1848++ibm++nvd-468	denial of service	conduct format-string attacks and possibly gain privileges	0
CVE-2002-2134++ibm++nvd-2288	execute code on the vulnerable web server	execute arbitrary php code	1
CVE-2012-1836++openwall++nvd-2219	denial of service	execute arbitrary code	0
CVE-2015-3455++openwall++nvd-63	bypass client certificate validation	spoof ssl servers	1
CVE-2002-1169++exploitdb++nvd-927	denial of service	denial of service	1
CVE-2018-10902++ibm++openwall-234	double-free	memory corruption	1
CVE-2015-7512++ibm++openwall-1308	denial of service	denial of service	1
CVE-2009-1274++ibm++nvd-1048	denial of service	execute arbitrary code	0
CVE-2015-6516++exploitdb++nvd-1087	inject arbitrary sql statements	execute arbitrary sql commands	0
CVE-2009-3225++exploitdb++nvd-1845	compromise the application	inject arbitrary web script or html	0
CVE-2003-0478++ibm++nvd-2209	a null pointer dereference and cause the server to segfault or possibly execute arbitrary code on the system	cause a denial of service and possibly execute arbitrary code	0
CVE-2006-6083++ibm++exploitdb-2843	modify or delete information in the back-end database	or exploit latent vulnerabilities in the underlying database implementation	1
CVE-2012-6329++openwall++nvd-261	code injection	execute arbitrary commands	0
CVE-2014-8156++ibm++nvd-2884	send arbitrary d-bus messages to cause the system stop responding or crash	cause a denial of service (dbus-daemon memory consumption)	1
CVE-2015-3202++openwall++nvd-1452	privilege escalation	write to arbitrary files	0
CVE-2009-0661++ibm++nvd-874	the application to crash	denial of service	0
CVE-2015-8396++exploitdb++openwall-1594	execute arbitrary code	execute arbitrary code	1
CVE-2010-1147++openwall++nvd-683	denial of service (opendchub crash ) or	execute arbitrary code	0
CVE-2011-3363++ibm++nvd-2825	a denial of service	denial of service	1
CVE-2012-6076++ibm++nvd-2004	obtain sensitive information	obtain sensitive information	1
CVE-2010-3056++openwall++nvd-2083	debugging	(12 ) server_databases.php	0
CVE-2008-0846++exploitdb++nvd-1946	compromise the application	execute arbitrary sql commands	0
CVE-2008-0258++ibm++nvd-2105	"""steal the victim's cookie-based authentication credentials"""	inject arbitrary web script or html	0
CVE-2015-1781++openwall++nvd-1596	arbitrary code execution	cause a denial of service (crash ) or execute arbitrary code	0
CVE-2007-3896++ibm++nvd-59	execute arbitrary code	execute arbitrary programs	1
CVE-2007-0811++ibm++exploitdb-244	denial of service	denial of service	1
CVE-2012-2914++ibm++nvd-250	"""steal the victim's cookie-based authentication credentials"""	inject arbitrary web script or html	0
CVE-2018-20658++ibm++nvd-3158	the server to crash	denial of service	1
CVE-2016-10504++ibm++openwall-1863	denial of service	denial of service	1
CVE-2017-1000252++ibm++openwall-3073	denial of service	denial of service	1
CVE-2018-1046++openwall++nvd-2648	a crash and potentially arbitrary code execution	execute arbitrary code	0
CVE-2014-4172++openwall++nvd-1597	privilege escalation	inject arbitrary web script or html	0
CVE-2015-3202++exploitdb++openwall-590	privilege escalation	privilege escalation	1
CVE-2009-1194++openwall++nvd-3274	allocation error (denial of service).	as demonstrated by a long document.location value in firefox	0
CVE-2019-8672++exploitdb++nvd-171	denial of service	execute arbitrary code	0
CVE-2010-3894++ibm++nvd-1954	overflow a buffer and execute arbitrary code on the system with elevated privileges	execute arbitrary code	0
CVE-2017-15944++exploitdb++nvd-3091	create a directory with an arbitrary name anywhere on the system	execute arbitrary code	1
CVE-2006-1510++exploitdb++nvd-470	execute arbitrary code	execute arbitrary code	1
CVE-2017-11434++openwall++nvd-3230	crash the qemu process on the host resulting in dos	denial of service	1
CVE-2007-2449++exploitdb++nvd-2322	perform cross-site scripting attacks on unsuspecting users in the context of the affected website	inject arbitrary web script or html	0
CVE-2006-4625++ibm++nvd-3344	bypass security options set by http.conf and reset configuration options in a php.ini file	such as safe_mode and open_basedir	1
CVE-2009-2600++exploitdb++nvd-1320	launching further attacks	read arbitrary files	0
CVE-2008-6233++ibm++nvd-494	add	execute arbitrary sql commands	1
CVE-2009-3189++exploitdb++nvd-1078	execute arbitrary script code in the browser of an unsuspecting user in the context of the affected site	inject arbitrary web script or html	0
CVE-2015-3455++ibm++openwall-901	bypass client certificate validation to abuse an unrelated domain	bypass client certificate validation	0
CVE-2011-2512++ibm++openwall-1817	denial of service	possibly	0
CVE-2004-1220++ibm++exploitdb-825	the game server to crash	denial of service	1
CVE-1999-0288++exploitdb++nvd-2162	denial of service	denial of service	1
CVE-2013-7249++ibm++nvd-328	obtain sensitive information	obtain sensitive information	1
CVE-2014-9682++openwall++nvd-2371	the hostname being passed through a shell as part of a command execution	execute arbitrary commands	1
CVE-2013-5028++ibm++exploitdb-1714	view	access or modify data	1
CVE-2011-2702++openwall++nvd-1670	execute arbitrary code	execute arbitrary code	1
CVE-2016-9106++ibm++openwall-2250	denial of service	denial of service	1
CVE-2006-4945++ibm++nvd-741	execute arbitrary code on the vulnerable system	execute arbitrary php code	1
CVE-2010-4883++exploitdb++nvd-2149	execute arbitrary script code in the browser of an unsuspecting user in the context of the affected site	inject arbitrary web script or html	0
CVE-2014-3686++openwall++nvd-1692	executing action scripts	execute arbitrary commands	1
CVE-2016-3623++ibm++nvd-421	denial of service	denial of service	1
CVE-2009-1574++ibm++nvd-1797	denial of service	denial of service	1
CVE-2013-4522++openwall++nvd-1148	access to server files	obtain sensitive information	0
CVE-2009-1085++ibm++nvd-2137	download the script and obtain the secret(?) api key and other sensitive information	obtain the api key and other sensitive information	1
CVE-2009-4031++ibm++nvd-3203	cause latencies on the host system using vectors related to smp support	cause a denial of service (increased scheduling latency ) on the host os	1
CVE-2012-0814++openwall++nvd-1173	obtain some or all usernames with access to the same gitolite setup	obtain potentially sensitive information	1
CVE-2013-0268++exploitdb++openwall-461	privilege escalation	execute arbitrary code in kernel mode	0
CVE-2016-7164++openwall++nvd-2768	crashed on receiving the malformed response	denial of service	1
CVE-2003-0478++exploitdb++nvd-2431	denial of service	cause a denial of service and possibly execute arbitrary code	0
CVE-2010-0712++exploitdb++nvd-2177	access or modify data	execute arbitrary sql commands	0
CVE-2008-3330++openwall++nvd-2919	inject arbitrary web script or html	inject arbitrary web script or html	1
CVE-2016-8606++openwall++nvd-1655	execute arbitrary code	execute arbitrary code	1
CVE-2013-4449++ibm++nvd-2318	trigger a segfault	denial of service	0
CVE-2008-6233++ibm++nvd-493	view	execute arbitrary sql commands	1
CVE-2015-4658++ibm++nvd-2115	add	execute arbitrary sql commands	0
CVE-2008-2712++exploitdb++nvd-1079	execute arbitrary commands with the privileges of the user running the affected application	execute arbitrary commands	0
CVE-2015-2666++openwall++nvd-3377	a stack overflow	gain privileges	0
CVE-2010-4850++exploitdb++nvd-2721	theft of cookie-based authentication credentials	inject arbitrary web script or html	0
CVE-2013-7285++exploitdb++nvd-299	execute arbitrary code	run arbitrary shell commands	1
CVE-2013-4449++ibm++nvd-1458	trigger a segfault	denial of service	0
CVE-2017-0412++ibm++exploitdb-1268	execute arbitrary code within the context of a privileged process	denial of service	0
CVE-2016-10504++ibm++openwall-1864	denial of service	a denial of service	1
CVE-2014-9765++openwall++nvd-2360	arbitrary code execution	execute arbitrary code	1
CVE-2007-0267++ibm++nvd-2707	cause a kernel panic	related to the ufs_dirbad function	0
CVE-2012-3514++ibm++nvd-1283	denial of service	denial of service	1
CVE-2014-8484++openwall++nvd-1381	crasher	denial of service	1
CVE-2008-4194++ibm++openwall-58	denial of service	a denial of service	1
CVE-2008-2942++openwall++nvd-1868	modify arbitrary files	modify arbitrary files	1
CVE-2008-5654++ibm++nvd-3207	modify or delete information in the back-end database	execute arbitrary sql commands	1
CVE-2008-0944++exploitdb++nvd-792	cause denial-of-service conditions	denial of service	1
CVE-2008-4409++openwall++nvd-3052	denial of service	cause a denial of service (memory consumption and application crash)	1
CVE-2018-6911++ibm++nvd-2731	execute arbitrary code on the system	execute arbitrary os commands	0
CVE-2006-6083++ibm++exploitdb-2835	view	or exploit latent vulnerabilities in the underlying database implementation	1
CVE-2005-0782++exploitdb++nvd-1086	or attacks against the underlying database	inject arbitrary web script or html	0
CVE-2011-4614++exploitdb++nvd-1378	execute arbitrary code	execute arbitrary php code	1
CVE-2011-3182++nvd++exploitdb-1549	pointer dereference	denial-of-service vulnerabilities	0
CVE-2008-4194++ibm++openwall-57	denial of service	denial of service	1
CVE-2006-2225++exploitdb++nvd-341	denial of service	execute arbitrary code	0
CVE-2010-1147++exploitdb++openwall-1022	execute arbitrary code	to arbitrary code execution with the privileges of the user running opendchub	1
CVE-2019-8293++openwall++nvd-2099	file upload	execute arbitrary code	1
CVE-2002-1741++ibm++exploitdb-3228	denial of service	delete an arbitrary file on the webserver that it resides on .	0
CVE-2013-3963++ibm++nvd-1625	and other malicious activities	hijack the authentication of unspecified victims for requests that add users	0
CVE-2013-5028++ibm++exploitdb-1717	add	access or modify data	1
CVE-2018-7188++ibm++openwall-2506	"""steal the victim's cookie-based authentication credentials"""	gain administrator privileges	0
CVE-2013-5028++ibm++exploitdb-1719	modify or delete information in the back-end database	compromise the application	1
CVE-2017-0412++ibm++exploitdb-2822	execute arbitrary code within the context of a privileged process	denial of service	0
CVE-2012-3425++ibm++openwall-679	crash the vulnerable library	denial of service	1
CVE-2006-0700++exploitdb++nvd-225	upload and possibly execute malicious files	obtain folder permission settings	0
CVE-2013-4550++ibm++nvd-34	denial of service	write to other sockets and have an unspecified impact	0
CVE-1999-1538++exploitdb++nvd-1153	access the remote administration console	gain access to sensitive server information	1
CVE-2009-0241++openwall++nvd-1791	a denial of service (crash )	denial of service	1
CVE-2006-6493++ibm++nvd-345	denial of service	execute arbitrary code	0
CVE-2016-3137++ibm++openwall-1935	denial of service	denial of service	1
CVE-2014-2312++ibm++openwall-2284	overwrite arbitrary files on the system with elevated privileges	"""write the process's pid to a file of the attacker's choosing"""	0
CVE-2008-5713++ibm++nvd-3304	a denial of service	denial of service	1
CVE-2015-7512++ibm++openwall-1307	denial of service	arbitrary code execution on the host	0
CVE-2008-6233++ibm++nvd-634	modify or delete information in the back-end database	execute arbitrary sql commands	1
CVE-2005-4205++exploitdb++nvd-1902	exploit vulnerabilities in the underlying database implementation	inject arbitrary web script or html	0
CVE-2018-15120++ibm++nvd-2313	denial of service	denial of service	1
CVE-2001-1178++exploitdb++nvd-2569	overwrite stack variables	gain privileges	0
CVE-2010-3056++openwall++nvd-2059	using debugging messages	(5 ) libraries/common.lib.php	0
CVE-2016-5737++openwall++nvd-2109	a xss attack	conduct cross-site scripting (xss ) attacks	0
CVE-2008-7203++exploitdb++nvd-302	denial of service	denial of service	1
CVE-2014-9420++openwall++nvd-3209	a crash or render a system unresponsive/unusable	denial of service	1
CVE-2013-4200++exploitdb++openwall-1159	hijack user sessions and gain unauthorized access to the affected application	privilege escalation	0
CVE-2013-4122++ibm++openwall-1229	denial of service	crashes the authentication daemon resulting in a dos	1
CVE-2003-1533++ibm++nvd-2316	"""reset another user's password and gain access to that user's phppass account"""	execute arbitrary sql commands	0
CVE-2001-1178++exploitdb++nvd-2571	execute arbitrary code	gain privileges	0
CVE-2007-1159++exploitdb++nvd-2302	steal cookie-based authentication credentials	inject arbitrary web script or html	0
CVE-2012-5002++exploitdb++nvd-1346	execute arbitrary code	execute arbitrary code	1
CVE-2008-0944++exploitdb++nvd-791	execute arbitrary code	denial of service	0
CVE-2010-2527++ibm++nvd-1936	overflow a buffer and execute arbitrary code on the system or cause the application to crash	cause a denial of service (application crash ) or possibly execute arbitrary code	1
CVE-2016-5636++ibm++openwall-117	denial of service	heap corruption	0
CVE-2003-1175++ibm++exploitdb-197	embed malicious script within the ?vo variable in a url request to the index.php script	execute html or script code in the browser of a user following a malicious link created by an attacker	1
CVE-2013-5211++exploitdb++openwall-310	denial of service	denial of service	1
CVE-2001-0815++ibm++exploitdb-2415	overflow a buffer and execute arbitrary code on the system	gain access to the target server	0
CVE-2012-0271++ibm++nvd-1345	overflow a buffer and execute code	execute arbitrary code	0
CVE-2006-5883++ibm++nvd-1521	"""steal the victim's cookie-based authentication credentials"""	inject arbitrary web script or html	0
CVE-2002-1823++ibm++exploitdb-723	denial of service	the overwriting of stack memory	0
CVE-2011-2723++openwall++nvd-3276	crasher	denial of service	0
CVE-2007-3569++exploitdb++nvd-631	execute arbitrary script code in the browser of an unsuspecting user in the context of the affected site	inject arbitrary web script or html	1
CVE-2006-5720++exploitdb++nvd-2639	access or modify data	execute arbitrary sql commands	0
CVE-2009-3889++ibm++nvd-3379	change the behavior and logging level of the driver	change the (1 ) behavior and (2 ) logging level of the driver	1
CVE-2017-9330++ibm++nvd-1680	denial of service	denial of service	1
CVE-2015-4035++openwall++nvd-1555	arbitrary code execution	execute arbitrary code	1
CVE-2010-1734++exploitdb++nvd-1939	denial of service	denial of service	1
CVE-2008-2750++ibm++nvd-2243	denial of service	denial of service	1
CVE-2012-3454++ibm++nvd-3280	delete and replace the files with arbitrary data	delete or overwrite arbitrary files	1
CVE-2012-4923++ibm++exploitdb-2626	"""steal the victim's cookie-based authentication credentials"""	execute arbitrary script on the affected server and steal cookie-based authentication credentials	1
CVE-2016-5829++ibm++nvd-1133	overflow a buffer and execute arbitrary code on the system or cause the application to crash	cause a denial of service or possibly have unspecified other impact	0
CVE-2008-5654++ibm++nvd-3206	add	execute arbitrary sql commands	1
CVE-2006-2884++exploitdb++nvd-1372	access or modify data	execute arbitrary sql commands	1
CVE-2011-1010++ibm++nvd-11	denial of service	denial of service	1
CVE-2006-0715++ibm++exploitdb-145	"""steal the victim's cookie-based authentication credentials"""	access or modify data	0
CVE-2013-0241++ibm++openwall-2684	denial of service	make guest temporarily unavailable or	0
CVE-2015-6516++ibm++exploitdb-932	modify or delete information in the back-end database	inject arbitrary sql statements	1
CVE-2010-3084++ibm++nvd-3362	overflow a buffer and cause the kernel to crash	cause a denial of service or possibly have unspecified other impact	0
CVE-2016-8909++ibm++nvd-279	denial of service	denial of service	1
CVE-2018-11793++ibm++openwall-1222	denial of service	a denial of service	1
CVE-2013-4510++openwall++nvd-2613	write to files accessible to the user running the tryton client	write arbitrary files	0
CVE-2018-1046++openwall++nvd-2650	a denial of service or potentially arbitrary code execution	execute arbitrary code	0
CVE-2005-2453++exploitdb++nvd-387	the theft of cookie-based authentication credentials as well as other attacks .	inject arbitrary web script or html	0
CVE-2014-8156++ibm++nvd-2885	send arbitrary d-bus messages to cause the system stop responding or crash	or execute arbitrary code as root	1
CVE-2005-1374++exploitdb++nvd-3235	the theft of sensitive information	inject arbitrary web script or html	0
CVE-2016-1249++openwall++nvd-737	an out-of-bounds read	denial of service	0
CVE-2016-2385++openwall++nvd-1930	process termination or potentially remote code execution	cause a denial of service (memory corruption and process crash ) or possibly execute arbitrary code	0
CVE-2012-2672++openwall++nvd-845	"""get access to the leftover context and thus get access to the other war's resources"""	obtain context information an access resources from another war file	1
CVE-2008-5286++ibm++nvd-2875	overflow a buffer and execute arbitrary code on the system or cause the application to crash	execute arbitrary code	0
CVE-2006-0673++exploitdb++nvd-1340	or exploit vulnerabilities in the underlying database implementation	execute arbitrary sql commands	1
CVE-2010-0817++exploitdb++nvd-488	disclosure or modification of sensitive data	inject arbitrary web script or html	0
CVE-2013-4254++ibm++nvd-1497	denial of service	denial of service	1
CVE-2009-1194++openwall++nvd-3273	allocation error (denial of service).	a long glyph string that triggers a heap-based buffer overflow	0
CVE-2008-3310++ibm++nvd-1101	add	execute arbitrary sql commands	0
CVE-2019-8672++exploitdb++nvd-172	cause the right sequence of gc invocations	execute arbitrary code	0
CVE-2020-8834++ibm++openwall-1677	denial of service	a stack corruption	0
CVE-2006-5603++exploitdb++nvd-3284	compromise the application	execute arbitrary sql commands	0
CVE-2013-4357++ibm++nvd-1558	denial of service	cause a denial of service	1
CVE-2016-8909++ibm++nvd-994	denial of service	denial of service	1
CVE-2016-3623++openwall++nvd-1144	a denial of service	denial of service	1
CVE-2016-7164++openwall++nvd-2766	denial of service	denial of service	1
CVE-2017-2583++openwall++nvd-2226	dos or potentially escalate their privileges inside guest	cause a denial of service (guest os crash ) or gain guest os privileges	1
CVE-2014-7283++ibm++nvd-1604	a kernel panic	denial of service	1
CVE-2011-0021++openwall++nvd-732	execute arbitrary code	cause a denial of service (application crash ) or possibly execute arbitrary code	0
CVE-2006-6083++ibm++exploitdb-2841	modify or delete information in the back-end database	compromise the application	1
CVE-2009-4272++ibm++nvd-1023	denial of service	denial of service	1
CVE-2002-1951++exploitdb++nvd-3071	execute arbitrary code with the privileges of the web server process	execute arbitrary code	1
CVE-2009-3617++ibm++nvd-1379	denial of service	denial of service	1
CVE-2017-12188++openwall++nvd-1884	denial of service	denial of service	1
CVE-2011-0640++openwall++nvd-1367	denial of service	execute arbitrary programs	0
CVE-2019-10140++ibm++openwall-1289	denial of service	a kernel panic and possibly memory corruption	1
CVE-2009-3938++ibm++nvd-1966	overflow a buffer and execute arbitrary code on the system or cause the affected application to crash	cause a denial of service and possibly execute arbitrary code	0
CVE-2017-7692++exploitdb++openwall-789	execute arbitrary code	execute an attacker provided bash script on the remote server	1
CVE-2010-1085++openwall++nvd-2252	crashes the kernel	denial of service	1
CVE-2011-1938++ibm++exploitdb-395	denial of service	execute arbitrary code	0
CVE-2009-0241++ibm++nvd-2777	denial of service	denial of service	1
CVE-2010-1188++ibm++nvd-2524	a kernel panic	denial of service	0
CVE-2013-4200++ibm++openwall-817	"""possibly retrieve the user's session cookie"""	an error message	0
CVE-2017-15944++exploitdb++nvd-3090	execute arbitrary system commands	execute arbitrary code	1
CVE-2014-3686++openwall++nvd-1693	action script execution	execute arbitrary commands	1
CVE-2002-2296++ibm++nvd-1924	"""steal the victim's cookie-based authentication credentials"	inject arbitrary web script or html	0
CVE-2012-3429++ibm++openwall-2244	denial of service	denial of service	1
CVE-2016-6855++ibm++nvd-1498	denial of service	denial of service	1
CVE-2012-3537++ibm++nvd-2580	execute arbitrary code on the system with elevated privileges	execute arbitrary shell commands	1
CVE-2015-2780++ibm++nvd-3368	execute arbitrary php code on the vulnerable system	execute arbitrary code	1
CVE-2012-4423++ibm++nvd-1676	denial of service	denial of service	1
CVE-2012-3537++ibm++nvd-2922	execute arbitrary code on the system with elevated privileges	execute arbitrary shell commands	0
CVE-2014-3686++ibm++openwall-600	execute arbitrary commands on the system	action script execution	1
CVE-2009-3225++exploitdb++nvd-1844	steal cookie-based authentication credentials	inject arbitrary web script or html	0
CVE-2010-3056++openwall++nvd-2080	debugging	(9 ) libraries/db_info.inc.php	0
CVE-2008-1967++ibm++exploitdb-1285	"""steal the victim's cookie-based authentication credentials"""	execute arbitrary script code in the browser of an unsuspecting user in the context of the affected site	0
CVE-2009-2294++openwall++nvd-2386	arbitrary code execution	cause a denial of service (crash ) and possibly execute arbitrary code	0
CVE-2001-0423++exploitdb++nvd-1505	execute arbitrary code with the euid of sys	a long tz (timezone ) environmental variable	0
CVE-2010-3056++openwall++nvd-2058	using debugging messages	(4 ) js/messages.php	0
CVE-2015-8710++ibm++nvd-524	denial of service	denial of service	1
CVE-2015-1554++ibm++openwall-131	denial of service	denial of service	1
CVE-2010-0712++exploitdb++nvd-2176	compromise the application	execute arbitrary sql commands	0
CVE-2009-0242++ibm++openwall-2497	denial of service	denial of service	1
CVE-2019-20382++ibm++openwall-2928	denial of service	leak host memory leading to a potential dos scenario	0
CVE-2016-7185++exploitdb++nvd-2202	denial of service	gain privileges	0
CVE-2014-0050++ibm++nvd-2924	the application to enter into an infinite loop	denial of service	1
CVE-2014-3686++ibm++openwall-598	execute arbitrary commands on the system	script execution	1
CVE-2013-4122++openwall++nvd-1049	crashes the authentication daemon resulting in a dos	denial of service	1
CVE-2011-1159++ibm++openwall-458	the daemon to enter into an infinite loop and hang	block acpid	0
CVE-2017-15944++exploitdb++nvd-3089	arbitrary directory creation	execute arbitrary code	1
CVE-2006-4073++ibm++nvd-1807	execute arbitrary code on the vulnerable web server	execute arbitrary php code	0
CVE-2010-4262++ibm++openwall-582	denial of service	denial of service	1
CVE-2010-2959++exploitdb++openwall-1724	privilege escalation	denial of service	0
CVE-2002-1741++exploitdb++nvd-1932	delete an arbitrary file on the webserver that it resides on .	delete arbitrary files	0
CVE-2008-7247++ibm++openwall-203	gain unauthorized access to the application	bypass certain > privilege checks	1
CVE-2010-3056++openwall++nvd-1748	debugging	inject arbitrary web script or html	0
CVE-2001-1178++exploitdb++nvd-2570	including the return address	gain privileges	0
CVE-2015-3142++openwall++nvd-1766	denial of service	obtain sensitive information	0
CVE-2010-3077++exploitdb++nvd-3117	execute arbitrary script code in the browser of an unsuspecting user in the context of the affected site	inject arbitrary web script or html	0
CVE-2013-4200++exploitdb++openwall-1158	hijack user sessions and gain unauthorized access to the affected application	"""plone user's cookie to be forwarded"""	0
CVE-2017-11420++ibm++openwall-20	overflow a buffer and execute arbitrary code on the system	remote code/command execution vulnerability	0
CVE-2016-4001++ibm++openwall-1703	denial of service	a buffer overflow issue	0
CVE-2017-11420++ibm++openwall-19	overflow a buffer and execute arbitrary code on the system	remote command execution	0
CVE-2003-1266++ibm++nvd-1125	denial of service	denial of service	1
CVE-2016-9191++openwall++nvd-3332	denial of service	denial of service	1
CVE-2014-6593++ibm++nvd-2996	hijack plaintext application data from active ssl/tls sessions	affect confidentiality and integrity	0
CVE-2010-2960++ibm++nvd-1242	denial of service	cause a denial of service (null pointer dereference and system crash ) or possibly have unspecified other impact	1
CVE-2009-4462++ibm++exploitdb-2510	overflow a buffer and execute arbitrary code on the system with elevated privileges or cause the application to crash	achieve code execution	0
CVE-2016-10504++ibm++openwall-1862	denial of service	a denial of service (application crash )	1
CVE-2010-4850++exploitdb++nvd-2722	disclosure or modification of sensitive data	inject arbitrary web script or html	0
CVE-2016-9191++ibm++openwall-337	denial of service	denial of service	1
CVE-2006-5794++ibm++nvd-1546	bypass authentication	bypass authentication	1
CVE-2005-3808++ibm++exploitdb-1357	denial of service	arbitrary code execution	0
CVE-2008-2713++ibm++nvd-1051	denial of service	cause a denial of service	1
CVE-2005-3019++exploitdb++nvd-2977	exploit vulnerabilities in the underlying database implementation	execute arbitrary sql commands	0
CVE-2015-5185++openwall++nvd-42	denial of service	denial of service	1
CVE-2010-3056++openwall++nvd-2078	debugging	(7 ) libraries/dbi/mysql.dbi.lib.php	0
CVE-2015-7703++ibm++nvd-1920	view arbitrary files on the system	write to arbitrary files	0
CVE-2005-3189++exploitdb++nvd-1236	gain access to files owned by other users of the application	read arbitrary email messages	0
CVE-2013-1465++ibm++nvd-2591	denial of service	unserialize arbitrary php objects	0
CVE-2004-2120++ibm++nvd-2412	consume a majority of the cpu resources	denial of service	0
CVE-2008-3076++ibm++nvd-2776	execute arbitrary shell commands on the system with privileges of the victim or cause the application to crash	as demonstrated by the netrw.v2 and netrw.v3 test cases	0
CVE-2005-1633++exploitdb++nvd-2542	exploit vulnerabilities in the underlying database implementation	execute arbitrary sql commands	0
CVE-2016-9565++openwall++nvd-2803	execute arbitrary code	read or write to arbitrary files	0
CVE-2017-2583++openwall++nvd-2225	privilege escalation	cause a denial of service (guest os crash ) or gain guest os privileges	1
CVE-2016-7163++ibm++openwall-1147	denial of service	execute arbitrary code on vulnerable installations of openjpeg	0
CVE-2009-0935++ibm++nvd-774	denial of service	denial of service	1
CVE-2017-7411++exploitdb++nvd-3358	execute arbitrary php code with the permissions of the webserver	perform a variety of attacks (including but not limited to remote code execution).	0
CVE-2014-9119++openwall++nvd-1515	gain read access to arbitrary files	read arbitrary files	1
CVE-2018-20124++openwall++nvd-3161	denial of service	trigger out-of-bounds access	0
CVE-2016-7995++ibm++nvd-1856	denial of service	denial of service	1
CVE-2007-0054++exploitdb++nvd-3233	arbitrary script code execute in the browser of an unsuspecting user in the context of the affected site	inject arbitrary web script or html	0
CVE-2018-13417++exploitdb++nvd-210	access arbitrary files from the filesystem with the same permission as the user account running vuze	access arbitrary files from the filesystem with the same permission as the user account running vuze	1
CVE-2013-5028++ibm++exploitdb-1721	modify or delete information in the back-end database	or exploit latent vulnerabilities in the underlying database	1
CVE-2016-9191++ibm++openwall-2669	denial of service	denial of service	1
CVE-2009-1389++openwall++nvd-1814	denial of service	denial of service	1
CVE-2002-1178++exploitdb++nvd-3167	execute arbitrary commands on the server	execute arbitrary commands	1
CVE-2008-0457++exploitdb++nvd-1296	arbitrary unauthorized files to be uploaded to any location on the affected server	upload and execute arbitrary jsp files	0
CVE-2000-0362++exploitdb++nvd-2368	easy root access	gain root privileges	1
CVE-2020-13166++exploitdb++nvd-3087	code execution as the user running	execute arbitrary code	1
CVE-2009-0444++nvd++exploitdb-32	remote file inclusion	remote file inclusion	1
CVE-2015-7940++ibm++nvd-1344	obtain sensitive information	obtain private keys	0
CVE-2019-18634++ibm++nvd-1139	a local attacker could overflow a buffer and execute arbitrary code on the system .	an administrator.) the attacker needs to deliver a long string to the stdin of getln() in tgetpass.c	0
CVE-2013-1939++openwall++nvd-513	read any file on the local filesystem	read arbitrary files	1
CVE-2017-8798++ibm++nvd-859	denial of service	cause a denial of service or possibly have unspecified other impact .	0
CVE-2017-5930++openwall++nvd-439	delete aliases	delete protected aliases	1
CVE-2015-1727++exploitdb++nvd-2602	denial of service	gain privileges	0
CVE-2012-1112++openwall++nvd-1009	local file inclusion	include and execute arbitrary local files	1
CVE-2000-0096++exploitdb++nvd-3278	compromise the server running the qpopper daemon	gain privileges	0
CVE-2013-0232++exploitdb++nvd-2037	execute arbitrary commands under the context of the web server user	execute arbitrary commands	1
CVE-2014-2894++openwall++nvd-1471	"""corrupt qemu process's memory on the host"""	have unspecified impact	0
